Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank,Most_Important_Issue@_0.0,Most_Important_Issue@_0.125,Most_Important_Issue@_0.25,Most_Important_Issue@_0.375,Most_Important_Issue@_0.5,Most_Important_Issue@_0.625,Most_Important_Issue@_0.75,Most_Important_Issue@_0.875,Most_Important_Issue@_1.0
Khakis,0.4660000000000001,0.2727272727272727,-0.9782155017920818,-0.6766562480729708,-0.7365314837511355,0.44515693582112426,-0.1932505388152585,0.11994182528253633,0,0,0,0,0,1,0,0,0
Whites,0.2844285714285715,0.18181818181818177,-0.9556142132879464,-0.2909397635245559,-0.8133411618894687,0.44877187278282543,-0.23325397906008116,0.3231581820074698,0,0,0,0,0,0,0,0,1
Turquoises,0.9302857142857144,0.4545454545454546,-0.9363085787271664,-1.6629493832282412,-0.30991544071876087,0.44282829557587183,-0.11212515694684012,-0.06614314863839345,0,0,0,0,0,0,0,0,1
Turquoises,0.8077142857142858,0.7272727272727273,-0.7395623375083599,-0.0035491176808506463,0.22739276323530677,0.44391516937771464,-0.43588605047763496,-0.04361524617692503,0,0,0,0,0,0,0,0,1
Yellows,0.3937142857142858,0.6363636363636362,-0.0074988910934675294,0.6908012494684596,-1.1326441624931192,0.6152427319808413,0.6209454700302146,-0.976793429102272,0,0,0,1,0,0,0,0,0
Pinks,0.9344285714285716,0.0,-0.42364811526738577,-1.6717501527419345,-1.1127302461870536,0.540068185008888,-0.43676135173702474,-0.5418093322052695,0,0,0,1,0,0,0,0,0
Reds,0.6355714285714287,0.2727272727272727,-0.3273336209292463,-0.4299312268787446,1.138703948499595,0.525503138693196,-0.3896862474251889,0.0035886132427444956,0,0,0,0,0,0,0,1,0
Browns,0.1378571428571429,0.6363636363636362,1.3488138358044732,1.8412742572757306,-1.3475579054366336,0.8696075669182415,-0.11998060134978542,1.8376719956108858,0,1,0,0,0,0,0,0,0
Greys,0.9100000000000001,0.36363636363636365,-0.9807074704528327,-1.0129063384582138,1.4032423005568684,0.4810878162658044,-0.24554101101302592,0.3727546452621529,0,0,0,0,0,0,1,0,0
Greys,0.5761428571428573,0.36363636363636365,-0.9485996938702149,-0.30368570557887015,-1.0339709744552172,0.42073594251635743,-0.004989462110072109,-0.12836305693947786,0,0,0,0,0,0,1,0,0
Browns,0.21757142857142864,0.5454545454545454,0.8629451581810494,1.671935312839841,1.6213112992527956,0.4970868311344624,-0.5723524013249296,-1.6633112794716731,0,0,0,1,0,0,0,0,0
Whites,0.499,0.2727272727272727,-0.2582036255153038,-0.9391619594296812,-1.1382951860041755,0.542818353069233,-0.6592794950910394,-0.5918018417681054,0,0,0,0,0,1,0,0,0
Purples,0.630857142857143,0.5454545454545454,0.3441565980091726,0.7939826851462417,-1.1672784453367846,0.35843192150396436,-1.6238655764565972,0.042286025436788145,0,0,0,1,0,0,0,0,0
Violets,0.15457142857142858,0.2727272727272727,0.9641784830650357,1.8057677044101406,-0.4555161828584568,0.30069550746341245,-1.5784124273719964,-1.2492440156788673,0,0,0,1,0,0,0,0,0
Blues,0.9531428571428573,0.36363636363636365,1.0980024350449356,-0.49760610969093694,2.7226275903113897,0.9131817620437902,0.8987735024409329,1.737887805501706,0,0,0,1,0,0,0,0,0
Browns,0.6455714285714287,0.7272727272727273,0.7417765668746636,0.7627247796320902,-0.7677195398546924,0.15117089705048117,-0.8177582978585369,-0.9243725600265601,0,0,0,0,0,1,0,0,0
Turquoises,0.3454285714285714,0.4545454545454546,-0.8817630031881786,-0.4205235077434175,0.9583804712707011,0.5122699459885591,-0.11881301997664748,-0.211575089881045,0,0,0,1,0,0,0,0,0
Reds,0.2122857142857143,0.09090909090909083,-0.9642823678900221,0.46926463757204484,0.5290225479236838,0.5585188596401182,-0.08903639913377397,0.4698352239512556,0,0,0,0,1,0,0,0,0
Turquoises,0.8624285714285715,0.7272727272727273,-1.050266581890216,-1.5187988480901633,-0.7934906354375033,0.5158283018502258,-0.1903288611853079,0.31085148623118125,0,0,1,0,0,0,0,0,0
Oranges,0.8234285714285714,0.5454545454545454,-0.5353956660446965,-0.8290006031031079,0.2826239587093966,0.5100727618096383,-0.7641457466928147,0.3897801134710372,0,0,0,0,0,0,0,1,0
Khakis,0.8045714285714287,0.2727272727272727,-1.228899107313362,-1.3958915497092756,-1.260447384483059,0.4733947965991346,0.034477213152237375,0.211557235918141,0,0,1,0,0,0,0,0,0
Whites,0.499,0.4545454545454546,0.045820363579249596,0.28869712513592616,-0.6462781707235417,0.5008311639685378,-0.9485289228293251,-0.77849514583514,0,1,0,0,0,0,0,0,0
Turquoises,0.10128571428571431,0.36363636363636365,-0.9097197647283048,0.09811494394284646,-0.03300447728407255,0.5730116608009213,-0.08387408549576915,-0.06261064711190764,0,0,0,1,0,0,0,0,0
Greys,0.4355714285714286,0.2727272727272727,-0.9357823293045797,-0.0050664917349356456,0.21175605546899653,0.4058753410025834,-0.05205810094472452,0.2765962152798228,0,0,0,0,1,0,0,0,0
Browns,0.7491428571428571,0.9090909090909092,2.2183979803655816,0.5427055417897606,-0.8023351216592651,0.02229477483222939,-2.1098206234144667,-1.7971831234247082,0,1,0,0,0,0,0,0,0
Khakis,0.21971428571428575,0.2727272727272727,-1.0381771124187171,-0.0035491176808506463,-1.072486512485569,0.4517375606638869,-0.147520859710942,0.17509409382956603,0,0,0,0,0,1,0,0,0
Yellows,0.9921428571428572,0.4545454545454546,-0.07385473032109706,-0.5804547330439799,2.5401029631187892,0.6069968868515064,0.39576651514866223,-0.9659731053852082,0,0,0,1,0,0,0,0,0
Purples,0.13771428571428568,0.5454545454545454,0.4962775344965466,1.8415777320865474,-0.9128955970660299,0.565044679593176,2.26978286936202,0.39793672227670523,0,0,0,0,0,1,0,0,0
Turquoises,0.8038571428571428,0.8181818181818181,-0.7960347430329032,-1.3943741756551906,-1.1504551667337177,0.4559577198928055,-0.3632105504758648,-0.07683318148440003,0,0,0,0,0,1,0,0,0
Whites,0.7944285714285715,0.36363636363636365,-0.052369965766489265,-1.3743448381412682,-0.4339463056014983,0.5107576792139321,-0.9093887220645817,-0.6772288889717988,0,0,0,0,0,1,0,0,0
Browns,0.041285714285714314,0.6363636363636362,1.8975456836129574,2.0464232293880262,-1.299730775422612,0.9941857235041522,2.0251221714218874,1.9835958426708142,0,0,0,1,0,0,0,0,0
Khakis,0.6287142857142858,0.09090909090909083,-0.5090557669485043,-1.022314057593541,-0.6574455755144559,0.4178366131931251,-0.299119886089943,-0.45220801818669154,0,0,0,1,0,0,0,0,0
Turquoises,0.07114285714285717,0.6363636363636362,-1.0336861944659668,0.16214812902523487,-0.4231317053635612,0.5092030606242273,0.15763357819287663,-0.13940512858106957,0,0,0,0,0,1,0,0,0
Greys,0.8320000000000001,0.4545454545454546,-0.7108916693591367,-0.8472090917521282,0.12698210911694927,0.48403054162776593,0.7789428604385316,-0.20879614797922566,0,0,0,0,1,0,0,0,0
Purples,0.47257142857142864,0.8181818181818181,1.2620020209237064,1.130232775531485,0.7233707098586323,0.8708316053623952,2.4012283870350277,0.8658005690187556,0,0,0,0,0,1,0,0,0
Turquoises,0.47157142857142864,0.6363636363636362,-1.1040219195296546,-0.6884917656948341,-0.4563393342954361,0.49374827435023894,-0.15065592574352774,0.24517498680619526,0,1,0,0,0,0,0,0,0
Violets,0.23385714285714287,0.6363636363636362,2.075489485375487,1.6373391844067022,-0.054696587049573295,0.9473986721291723,2.423798071034933,2.1724743425866375,0,0,0,0,0,1,0,0,0
Browns,0.5854285714285714,0.4545454545454546,0.43907929725642525,0.8904876749860501,-0.3590409798007844,0.6028353110597284,0.5894703527255174,1.9005366497634057,0,0,0,0,0,1,0,0,0
Turquoises,0.8538571428571429,0.36363636363636365,-0.3727893352112224,-1.500590359441143,-0.6628104897693924,0.3939056697174652,-0.5329381185522647,-0.41530724507674255,0,0,0,0,0,0,0,0,1
Turquoises,0.9395714285714287,0.5454545454545454,-0.6114455333059534,-1.6826752459313468,-0.3773147727631145,0.5129758064728215,-0.44444413821881007,-0.31837317970271806,0,0,0,0,0,1,0,0,0
Browns,0.6154285714285714,0.6363636363636362,1.1302053028660861,0.8267579647144786,-1.2035707034142815,0.7547680788339081,0.8332974456103625,2.3267126208628874,0,0,0,1,0,0,0,0,0
Violets,0.22971428571428576,0.4545454545454546,2.086116850855268,1.6461399539203958,-1.2766174029599462,0.9417169516299042,2.5450348664196025,2.1061430673640675,0,0,0,0,0,1,0,0,0
Khakis,0.8457142857142859,0.0,-0.37246622275323327,-1.4832922952245735,0.45505699544678374,0.3996774898858593,-0.3402034333869536,-0.5578254876021014,0,0,0,1,0,0,0,0,0
Browns,0.6442857142857144,0.6363636363636362,0.09732643521920724,0.7654560529294433,-0.5711357194358796,0.7442841965880638,0.8278214308911807,1.0536173953636738,0,0,0,0,0,1,0,0,0
Purples,0.05071428571428571,0.6363636363636362,1.299279749754278,2.0263938918741045,-0.8020708956683034,0.8253817370295534,2.4934345271185165,1.149723132655971,0,0,0,0,0,0,0,0,1
Reds,0.34071428571428575,0.4545454545454546,-0.6656162072896777,0.19644078264755646,0.084787569997418,0.6542284251602765,0.27914771499193125,-0.04724471123524052,0,0,0,0,1,0,0,0,0
Greys,0.5342857142857144,0.0,-1.0429835584794902,-0.21476758600948723,0.15723715515630793,0.431394730073563,0.39758219961906605,0.15104923263890133,0,0,0,0,0,0,1,0,0
Reds,0.07899999999999996,0.4545454545454546,-0.8267620652498505,0.7524066360643122,0.8851045816061758,0.6176120515431232,-0.09303880952318383,0.1629980426880835,0,0,0,0,0,0,0,1,0
Turquoises,0.9280000000000002,0.5454545454545454,-1.0110104378111304,-1.658093786255169,-0.7900232880776907,0.5659217952565702,0.07698160684077224,-0.023133583542378457,0,0,0,0,0,0,0,0,1
Yellows,0.04799999999999999,0.7272727272727273,-0.1365954738518501,1.4252102916456153,1.2546234197884651,0.4007456491716282,0.2746876478841118,-0.9254542628106314,0,0,1,0,0,0,0,0,0
Turquoises,0.08657142857142863,0.6363636363636362,-0.9468075343585116,0.12937284945699803,1.0659636891579978,0.4829421397449758,-0.2470065606580393,-0.010744042601043866,0,0,0,0,0,1,0,0,0
Purples,0.499,0.36363636363636365,1.5833273588851182,1.3393269201844016,0.5068041614545925,0.8642039492504388,2.474482526996919,1.6102804212049735,0,0,0,1,0,0,0,0,0
Khakis,0.7508571428571429,0.5454545454545454,-0.5144125585155315,-1.2817850208420813,-0.5430628707537215,0.43539237705375883,-0.3071055667450833,-0.4757351847657038,0,0,1,0,0,0,0,0,0
Khakis,0.138,0.0,-1.2401680592799313,0.020121917562875666,-1.0393138130642168,0.47758329187857584,0.08783700080370418,0.31763218447598307,0,0,0,1,0,0,0,0,0
Browns,0.33157142857142863,0.6363636363636362,1.4162964349088751,1.4297624138078702,0.18066234257002714,0.4970868311344624,-0.9956629014050221,-1.464017125284379,0,0,0,0,0,1,0,0,0
Browns,0.31000000000000005,0.9090909090909092,1.5205066556621682,1.4755871102412381,-1.0815005973784861,0.12343701275069784,-1.1362295668164326,-1.7905782265001915,0,1,0,0,0,0,0,0,0
Browns,0.7137142857142857,0.2727272727272727,1.9032519613659318,0.617967294872378,1.1407274358796011,0.0365229074923895,-1.7939813171256598,-1.5969055628656923,0,0,0,1,0,0,0,0,0
Browns,0.48642857142857143,1.0,1.104611441804926,1.1007957188822355,-0.4412889442469847,0.20082406611594766,0.15124097294216127,-1.830711757821516,0,1,0,0,0,0,0,0,0
Greens,0.28928571428571426,0.7272727272727273,-0.3518966387657351,-0.3012579070923341,1.8751769410990262,0.6282011060429092,0.14067538762333498,-0.6362090433646734,0,0,0,0,0,0,0,0,1
Browns,0.742,0.5454545454545454,2.05154427594496,0.5578792823306109,-1.210740716539571,0.031076515629492846,-1.715619163755888,-1.8685467920584014,0,0,0,0,0,0,0,0,1
Greens,0.3851428571428571,0.8181818181818181,-0.26980754335809887,-0.5048895051505454,1.6508887706959887,0.6886659263668916,0.1590832234158995,-0.5227635659334069,0,0,0,0,0,1,0,0,0
Browns,0.5052857142857143,0.4545454545454546,1.5311559302236748,1.0607370438543902,-0.6148303324700243,0.11047067074510837,-1.5780993218732724,-1.4839410826040387,0,0,0,1,0,0,0,0,0
Whites,0.3225714285714286,0.4545454545454546,-0.06601747976309233,-0.37196753801269644,-1.005600240701542,0.5199752933150051,-0.8682479282315437,-0.6920241806090374,0,1,0,0,0,0,0,0,0
Blues,0.14900000000000002,0.9090909090909092,-0.7984447948457896,1.2106536003979917,2.1223850465446383,0.47075743969728984,-0.3600764494251322,-0.10825869779302905,0,1,0,0,0,0,0,0,0
Turquoises,0.2887142857142857,1.0,-0.9916022358822484,-0.30004400784906593,-0.8281271532304787,0.5068744930875848,0.053661415365653706,-0.16516320888312952,0,1,0,0,0,0,0,0,0
Blues,0.8534285714285714,0.9090909090909092,0.4792638024189714,-0.2857806917406667,1.9740042481299174,0.2000516393492584,1.1001447485211118,1.2319800095519433,0,1,0,0,0,0,0,0,0
Blues,0.026428571428571412,0.8181818181818181,1.0044698112584742,1.4710349880789828,-0.24472479064589758,0.47590332964634036,1.5797441952081523,-1.7592840974581525,0,1,0,0,0,0,0,0,0
Turquoises,0.8158571428571428,0.7272727272727273,-0.5834739254188561,-1.419866059763819,-0.33681211700680325,0.5633494425521784,-0.1349961409740305,-0.47384204617167364,0,0,0,0,0,1,0,0,0
Blues,0.11285714285714288,0.6363636363636362,0.5627861846531396,1.2874327275346944,2.983860404680174,0.5767527158968644,-1.2429828493206871,1.6159553974607908,0,0,1,0,0,0,0,0,0
Pinks,0.4580000000000001,0.36363636363636365,-0.4325445873855336,-0.6596616586672185,-0.33783285105938643,0.45313285018668686,0.8389192683961172,0.938898238340148,0,1,0,0,0,0,0,0,0
Khakis,0.04971428571428571,0.18181818181818177,-0.20673037865755653,0.20766935064778566,-0.34562130164625443,0.3810392326420888,-0.506131022932368,-0.6301034019551749,0,0,0,0,0,1,0,0,0
Turquoises,0.5005714285714286,0.8181818181818181,-0.9493958413225317,-0.7500971522906862,-0.3029599010670936,0.4688459197452147,0.013987836438022018,-0.17604882248330844,0,0,0,0,0,1,0,0,0
Yellows,0.5604285714285715,0.4545454545454546,-0.3515642503371469,0.3366461452450136,2.5310812626205994,0.3666722520802951,-0.7887653484577878,0.24699611934347432,0,0,0,0,0,1,0,0,0
Browns,0.135,0.6363636363636362,1.450545571989779,1.8473437534920707,-0.5286496604719092,0.9024093129273844,1.8244584407518265,1.8278110612337368,0,0,0,0,0,0,0,0,1
Browns,0.9865714285714287,0.4545454545454546,2.0560540103086065,0.03833040621189592,1.007831601743659,0.9540825745015132,2.239950275620887,2.260943386939401,0,0,0,0,0,0,0,0,1
Greys,0.9744285714285714,0.18181818181818177,-0.8059403983163193,-1.1497734781366835,0.3311988518871589,0.4002958549093724,0.2933313901333254,0.5995056517180704,0,0,0,0,1,0,0,0,0
Pinks,0.43514285714285716,0.2727272727272727,-0.16882282442929944,-0.6111056889364975,-1.3042323332732415,0.5047781548503065,0.9829424079360272,1.1884416670073097,0,0,0,0,0,0,0,0,1
Turquoises,0.661,0.5454545454545454,-0.7845559431498531,-1.0908993648381844,-0.8764741663385511,0.5685241577145581,-0.4204379839118851,0.19971170845008487,0,0,0,0,0,0,0,0,1
Turquoises,0.5415714285714286,0.6363636363636362,-0.6245117106795441,-0.8371944229951672,-0.35174899367758,0.6125459260393559,-0.3276424043681949,-0.1572629135851316,0,0,0,0,0,1,0,0,0
Turquoises,0.8667142857142858,0.36363636363636365,-0.6359179376448968,-1.5279030924146735,-1.0291562981914202,0.6148941682057641,-0.45286069660517003,0.1331486689920069,0,0,0,1,0,0,0,0,0
Turquoises,0.6762857142857144,0.8181818181818181,-0.7730224227195678,-1.1233711695956041,-0.20969021706660892,0.5658722788931047,0.18333059108581393,-0.32408925534490984,0,1,0,0,0,0,0,0,0
Khakis,0.747857142857143,0.4545454545454546,-0.20898920866789655,-1.2754120498149244,0.3103567939323948,0.3873463818013085,-0.5398809748266581,-0.6217497219007658,0,1,0,0,0,0,0,0,0
Turquoises,0.8680000000000001,0.8181818181818181,-0.8132692740167021,-1.5306343657120265,0.9038771290027707,0.4727009208340392,-0.43173213497423585,0.04530672871063538,0,0,0,0,0,1,0,0,0
Reds,0.616857142857143,0.18181818181818177,-0.6753205952734322,-0.39017602666171697,0.23467245965588743,0.575105679263504,0.1557561610579145,0.8439839017607361,0,0,0,0,0,0,0,1,0
Greys,0.3541428571428572,0.0,-0.77214746214308,0.16791415043075777,0.2825390224986724,0.4182243301045096,0.6072515182406322,0.5635092091298333,0,0,0,0,0,0,1,0,0
Browns,0.1992857142857143,0.7272727272727273,1.1789771950585997,1.710780088624418,-0.2413635143561781,0.00751076686225734,-0.5454591018118299,-0.9532163970005955,0,0,1,0,0,0,0,0,0
Blues,0.722,0.5454545454545454,1.6987910405076967,-0.006583865789020644,-0.24472479064589758,0.059001304215151255,1.493436694856671,-1.806005789341877,0,1,0,0,0,0,0,0,0
Browns,0.09771428571428575,0.4545454545454546,1.193042122405472,1.926550679115309,0.8860866273610459,0.8355149336490623,1.5366790458239887,1.9009988926935075,0,0,0,0,0,0,0,0,1
Whites,0.8525714285714285,0.36363636363636365,-0.7969930652750142,-0.0035491176808506463,-0.40412465199714936,0.42582088634849147,-0.3772405994198206,0.3145003831117581,0,0,1,0,0,0,0,0,0
Browns,0.6475714285714287,0.5454545454545454,1.8728002154203707,0.7584761322806522,-0.3402596251230158,0.03497489454488989,-1.8151608605652443,-1.5198065392257956,0,1,0,0,0,0,0,0,0
Greens,0.8241428571428573,1.0,-0.31804484365822433,-1.4374675987912056,-0.16124442630918875,0.664126601249898,0.22682442600342595,-0.5605237318782181,0,1,0,0,0,0,0,0,0
Greys,0.7755714285714286,0.2727272727272727,-0.6440346875746447,-0.7273365414794107,-0.9873056245057064,0.4846292627251492,1.00404473529573,0.028938094783971847,0,0,0,0,0,0,1,0,0
Reds,0.4502857142857143,0.36363636363636365,-0.5684444702468242,-0.036324397249087495,0.8514084013958457,0.5776474480463096,0.2968163736975367,0.9467664470994268,0,0,0,0,0,0,0,1,0
Turquoises,0.5975714285714286,0.36363636363636365,-0.9201598387869854,-0.9561565488354337,-0.6078092238111852,0.5308710892374868,-0.26621341327712567,-0.007604495181716123,0,0,0,1,0,0,0,0,0
Turquoises,0.29400000000000004,0.4545454545454546,-0.8209134337299634,-0.31127257584929513,-1.022830953799193,0.5567017164636414,-0.11998060134978542,-0.18515464879174917,0,0,0,0,0,1,0,0,0
Browns,0.9631428571428573,0.5454545454545454,0.8415205185351661,0.08810027518588487,-0.4494842298094844,0.22790192153226302,-0.6661864583863836,-1.4504877352268668,0,0,0,1,0,0,0,0,0
Reds,0.9452857142857143,0.4545454545454546,-1.0136556546769435,-1.0878646167300143,-1.0451004552406362,0.543893945935247,0.06492828568975902,0.5305110497603629,0,0,0,0,0,0,0,1,0
Blues,0.10357142857142854,0.6363636363636362,1.01398369760821,1.3071585902377996,2.906590051683833,0.6102960202174172,-2.2380053848154113,-0.6852836162101028,0,0,0,0,0,1,0,0,0
Greens,0.4938571428571429,0.5454545454545454,-0.15037247191083572,-0.7358338361822869,-0.5767980405227033,0.6440482252748898,0.2006686946157317,-0.8225254253022829,0,0,0,1,0,0,0,0,0
Greens,0.3354285714285714,0.8181818181818181,-0.33790845956647164,-0.399280270986227,-0.243924684701964,0.6186776288231446,0.13820078549317616,-0.6762355829976346,0,1,0,0,0,0,0,0,0
Turquoises,0.13642857142857145,0.4545454545454546,-0.7928483763317231,0.023460140481862773,-0.10659188528839961,0.5041195224585449,-0.21937431764877732,-0.2590389766879313,0,0,0,1,0,0,0,0,0
Greens,0.23257142857142854,0.7272727272727273,-0.23486574291473403,-0.18077840719798222,-0.7592908660876359,0.6414778157005931,0.1933968950903008,-0.7342175196892814,0,0,1,0,0,0,0,0,0
Oranges,0.016000000000000014,0.18181818181818177,-0.3166484312229261,0.8862390276346117,0.4120783467578977,0.36406324263520606,-0.46943567727531393,-0.44912698652736943,0,0,0,0,0,0,1,0,0
Browns,0.78,0.7272727272727273,0.5893010696501684,0.47715498265328726,-1.2250089130769783,0.13641352856101538,-0.6943782807418506,-0.6210828218800734,0,1,0,0,0,0,0,0,0
Violets,0.9042857142857144,0.36363636363636365,0.11151767902898839,0.2131318972424917,-0.6120324752577165,0.41939045699108324,-1.4063929710963103,-0.13657615838673906,0,0,0,1,0,0,0,0,0
Browns,0.5027142857142858,0.5454545454545454,1.1359964910171056,1.0661995904490964,0.7597523213490256,0.9604115967508287,0.4035073714135314,1.6606950219558825,0,0,0,0,0,1,0,0,0
Turquoises,0.19000000000000006,0.6363636363636362,-0.7519795413987163,-0.0903429135745146,0.17570441382432272,0.5530433678613637,-0.30867511664258734,-0.18796375041226585,0,0,0,0,0,0,0,0,1
Turquoises,0.5777142857142858,0.4545454545454546,-0.8462967568475435,-0.9139735501318695,-0.8498559351702537,0.4016847309727245,-0.1968219410971904,0.13135267331751752,0,0,0,0,0,1,0,0,0
Reds,0.6644285714285714,0.4545454545454546,-0.9539457588339249,-0.4912331386637798,0.23433005383615643,0.5728536770933268,0.02688069427023627,-0.05688615473466763,0,0,0,0,0,0,0,1,0
Browns,0.4622857142857143,0.6363636363636362,2.046497883380693,1.152082961910309,0.025863899611363955,0.023044435673098208,-1.6049566493914078,-1.9004336770355705,0,0,1,0,0,0,0,0,0
Pinks,0.908857142857143,0.18181818181818177,-0.4214832039599828,-1.6174281616056903,-0.9216024064580742,0.37482132425028847,-0.11998060134978542,-0.495581693465115,0,0,0,0,0,1,0,0,0
Turquoises,0.897,0.9090909090909092,-0.5910827217426501,-1.5922397523078788,-1.0317317205044,0.572309214420939,-0.48558295319704514,-0.21338349696942002,0,0,1,0,0,0,0,0,0
Turquoises,0.8110000000000002,0.9090909090909092,-0.8689888388910328,-1.409547916196041,-1.0623896616850317,0.4970868311344624,-0.21462852010572703,-0.128905870091659,0,0,1,0,0,0,0,0,0
Browns,0.9427142857142858,0.5454545454545454,0.12038978779726354,0.13149717313271697,-0.6235726507429024,0.7129827288339309,0.9623166537046061,-0.12836305693947786,0,0,0,0,0,1,0,0,0
Turquoises,0.5077142857142858,0.8181818181818181,-0.7739958243509316,-0.7652708928315366,-0.10843752700329923,0.5995570653672253,-0.1055338321041214,-0.14024826190129092,0,0,0,0,0,1,0,0,0
Browns,0.9888571428571429,0.4545454545454546,0.8432504317875449,0.03347480923882382,1.3385420088437439,0.0886323259939133,-0.6466913734906811,-0.8248129569400513,0,0,0,1,0,0,0,0,0
Browns,0.22699999999999998,0.6363636363636362,-0.7048918493284584,1.6519059753259184,1.2577966913324226,0.48480724740115244,0.11355876938257667,-0.45204755864885626,0,0,0,0,0,1,0,0,0
Turquoises,0.014857142857142847,0.8181818181818181,-0.8710059840800126,0.2817172044871351,1.1683228893342383,0.5259632063719754,-0.2359238927270912,-0.1316221085317545,0,0,1,0,0,0,0,0,0
Browns,0.6435714285714287,0.4545454545454546,1.2266551685804832,0.766973426983528,-0.6971863695794865,0.9484848370470731,1.521784528702488,1.4083705038475582,0,0,0,0,0,0,0,0,1
Browns,0.8494285714285714,0.7272727272727273,1.105716419108638,0.32966622459622197,-1.2233100512124049,0.9471348979944355,1.1128148481448088,1.4646882995193815,0,0,0,0,0,1,0,0,0
Turquoises,0.4137142857142857,0.36363636363636365,-0.8184825501565277,-0.5655844673139464,-1.0467130915751672,0.4502362824904719,0.028768326681363,-0.2902157116422559,0,0,0,0,0,0,0,0,1
Turquoises,0.8427142857142857,0.36363636363636365,-0.6108240907720649,-1.4769193241974163,1.8718667653482564,0.49316084629011725,-0.3020993401563958,-0.4218012557673415,0,0,0,1,0,0,0,0,0
Khakis,0.499,0.36363636363636365,-1.3574025406464363,-1.5882945797672576,1.3374415568848461,0.4939793898177093,0.20560883426913537,0.25598446672787434,0,1,0,0,0,0,0,0,0
Turquoises,0.9581428571428572,0.8181818181818181,-0.8382602538068628,-1.7221269713375575,-0.27765959583213445,0.584301701907831,-0.15658984904434603,-0.07150398335044421,0,0,0,0,0,1,0,0,0
Turquoises,0.6455714285714287,0.7272727272727273,-0.9213639291951254,-1.0581240852699478,1.366677771368347,0.5586720265773363,-0.2415313439995907,0.07432010113282436,0,0,0,0,0,0,0,0,1
Turquoises,0.981857142857143,0.4545454545454546,-0.6774550259820357,-1.7725037899331806,-0.2956463713964509,0.534539694854346,-0.3974773578115227,-0.24936320068155635,0,0,0,1,0,0,0,0,0
Browns,0.24657142857142855,0.36363636363636365,1.6318509358704343,1.610329926243989,0.010276278004197243,0.9260878022087549,1.9060752872852664,1.9548773921674716,0,0,0,1,0,0,0,0,0
Turquoises,0.5022857142857143,0.6363636363636362,-0.6434372865703349,-0.7537388500204903,1.0578125920848642,0.4736021655546687,-0.3292838745508524,-0.35669960277087087,0,0,0,1,0,0,0,0,0
Turquoises,0.11857142857142855,0.4545454545454546,-1.1936840927151793,0.06139449183398856,-0.06816912051536334,0.5213205557138579,0.02936521734227889,0.09041845913729535,0,0,0,1,0,0,0,0,0
Turquoises,0.9387142857142858,0.36363636363636365,-0.6734766613128265,-1.6808543970664445,-0.9861466081954764,0.46065750161608127,-0.5132501701315041,-0.10904359444813976,0,0,0,0,0,0,0,0,1
Turquoises,0.268,0.5454545454545454,-0.7924502726429857,-0.2560401602806001,-0.23629559533900543,0.4702676212955873,-0.4691425889769179,0.09513298336210406,0,0,1,0,0,0,0,0,0
Violets,0.8007142857142857,0.6363636363636362,1.5453916096479847,0.43315113508482117,-0.54504787064435,0.7714064500617619,1.8969946890325107,2.3442084351280013,0,1,0,0,0,0,0,0,0
Khakis,0.05657142857142855,0.18181818181818177,-0.4274207186939583,0.19310255972856935,-0.3371643210721432,0.4178082978401709,-0.4122936106576553,-0.488704923513849,0,0,0,0,0,1,0,0,0
Blues,0.2987142857142857,0.4545454545454546,1.7369458197491623,0.8926119986617685,2.185649569313673,0.8106301906295087,-1.8859503716375192,-1.8248432173254021,0,0,0,0,0,0,0,0,1
Violets,0.5792857142857144,0.4545454545454546,1.4258958859506046,0.9035370918511811,-0.24472479064589758,0.8192494535770053,2.1938663666914247,1.8144376345166093,0,0,0,0,0,0,0,0,1
Browns,0.6671428571428573,0.5454545454545454,0.6048547172582461,0.7169000831987222,-0.3072582281923147,0.192400710166721,-0.7111992838810657,-0.9743000588011754,0,0,0,1,0,0,0,0,0
Browns,0.5865714285714285,0.4545454545454546,1.7615258332482961,0.8880598764995138,-0.021195680110552322,0.10135488200165525,-1.4932885592420098,-1.8510184527560092,0,0,0,0,0,0,0,0,1
Browns,0.7254285714285715,0.7272727272727273,0.35651538774309843,0.5930823603853839,-0.5842828680343107,0.7749898364874156,1.0309679690002453,1.200280834520558,0,1,0,0,0,0,0,0,0
Turquoises,0.4474285714285715,0.8181818181818181,-0.6576479354780105,-0.6372045226667599,-0.9857879980245645,0.5280007931522168,-0.4682630119688684,-0.21527866294285375,0,1,0,0,0,0,0,0,0
Browns,0.7871428571428571,0.9090909090909092,2.2822687672278854,0.46198124211243696,-0.5791352618181275,0.013645963405758426,-2.1030547364658245,-1.8708927064706535,0,1,0,0,0,0,0,0,0
Violets,0.22085714285714286,0.6363636363636362,1.6264601068135505,1.66495539219105,-1.0787964470417954,0.3927311915419762,-2.2773971099174584,-1.72264449082608,0,0,0,1,0,0,0,0,0
Browns,0.015285714285714291,0.8181818181818181,1.2811438982266254,2.101655644956722,-0.07183260947543939,0.8884539378057282,1.2691485234152073,1.9647602800212136,0,1,0,0,0,0,0,0,0
